PRACTICE_CODE,ORG_NAME,tot_patients_per_PRACTICE_CODE,Practice_code_weighted_tot_of_Total annual income (£),Practice_code_weighted_tot_of_Net annual income (£),Practice_code_weighted_tot_of_Net annual income before housing costs (£),Practice_code_weighted_tot_of_Net annual income after housing costs (£)
N81095,THE GREAT SUTTON MED.CTR. (BLUE),5757,39089,29228,26768,25370
N81096,BROOKVALE PRACTICE,8082,31836,25494,23494,20348
N81097,DALLAM LANE MEDICAL CENTRE,2933,33922,25561,24475,21775
N81100,UPTON VILLAGE SURGERY,6582,42571,31034,30397,27438
N81101,THE HANDBRIDGE MED.CTR.,6606,40952,31154,30679,28021
N81102,HOOLE ROAD SURGERY,2053,40997,30163,29071,26475
N81107,MANCHESTER ROAD SURGERY,2914,35692,27045,25636,23127
N81108,THE LAKESIDE SURGERY,10281,48416,35631,33072,30643
N81109,PADGATE MEDICAL CENTRE,6862,36777,28445,26275,24295
N81111,MEREPARK MEDICAL CENTRE,5565,41558,32366,30283,28357
N81112,THE SCHOOLHOUSE SURGERY,4637,45424,32570,31103,29696
N81113,MIDDLEWICH ROAD SURGERY,6626,37724,27862,26371,23769
N81114,BIRCHWOOD MEDICAL CENTRE,11351,36836,27303,27758,24832
N81115,LACHE HEALTH CENTRE,4589,38184,29613,27787,24507
N81117,OLD HALL SURGERY,5594,33749,25936,24201,21874
N81118,MEADOWSIDE MEDICAL CENTRE,7914,37855,28526,26767,25633
N81119,HOUGH GREEN HEALTH PARK,3753,34861,26334,24225,21689
N81120,KELSALL MEDICAL CENTRE,4634,45041,33013,31349,28435
N81121,NORTHGATE VILLAGE SURGERY,6361,39200,29232,28614,25267
N81122,WESTBROOK MEDICAL CENTRE,10222,51730,35252,30634,29291
N81123,WILLOW WOOD SURGERY,6194,35269,25609,24441,21456
N81125,NESTON MEDICAL CENTRE,7381,39281,30350,29660,26778
N81126,FARNDON HEALTH CENTRE,2790,41070,30430,30397,26775
N81127,THE WEAVER VALE SURGERY,8054,36102,26473,24986,22021
N81607,WESTMINSTER SURGERY,2608,30465,23895,22769,19709
N81614,THE SURGERY,3359,41460,32226,30748,27714
N81618,HEATH ROAD MEDICAL CENTRE,2626,33060,25443,24150,21388
N81619,OAKS PLACE SURGERY,3093,32649,25298,23543,20790
N81623,STRETTON MEDICAL CENTRE,3093,53701,37607,34061,32076
N81624,THE ROOKERY SURGERY,3465,43882,31970,31743,28198
N81625,WEST BANK MEDICAL CENTRE,2542,31241,24467,23081,20187
N81626,WESTERN AVE MEDICAL CTRE,3893,30707,24659,23019,19867
N81628,THE ERIC MOORE PARTNERSHIP,8372,32428,24528,23766,20880
N81632,BROKEN CROSS SURGERY,5753,41030,30061,29098,27192
N81634,CCA CARE PARTNERSHIP,13097,48728,34213,31221,29836
N81637,COCKHEDGE MEDICAL CENTRE,2995,32925,24873,24385,21223
N81642,WATERS EDGE MEDICAL CENTRE,4750,39596,28784,27021,25587
N81645,4 SEASONS MEDICAL CENTRE,2692,30262,23403,22617,19631
N81651,UPTON ROCKS PRIMARY CARE,3015,43661,31207,28298,26672
N81655,ST WERBURGH'S MEDICAL PRACTICE HOMELESS,335,34589,26681,27082,22565
N82001,THE MARGARET THOMPSON MED CENTRE,5776,27517,21293,20349,16905
N82002,YEW TREE CENTRE,4130,29733,23538,21703,17910
N82003,DOVECOT HEALTH CENTRE,3415,32011,24826,21932,18769
N82004,GARSTON URBAN - SSP HEALTH LIMITED,2808,31394,24159,23477,19412
N82009,GRASSENDALE MEDICAL CENTRE,8071,40317,30012,29591,25967
N82011,PRIORY MEDICAL CENTRE,11694,26696,20783,21267,17340
N82014,LANCE LANE MEDICAL CENTRE,7112,38954,27935,27826,23495
N82018,ELLERGREEN MEDICAL CENTRE,12053,30399,23647,21732,17908
N82019,LANGBANK MEDICAL CENTRE,4672,30765,23978,21898,18172
N82022,EDGE HILL HEALTH CENTRE,8579,26499,20500,21749,16523
N82024,EATON ROAD MEDICAL CENTRE,12300,36564,28511,26160,22910
N82026,PENNY LANE SURGERY,6204,42370,30530,30637,26112
N82033,DINGLE PARK PRACTICE,4577,28368,22220,23193,17908
N82034,THE VILLAGE SURGERY,6099,32623,24965,24456,20504
N82035,MATHER AVENUE SURGERY,9003,39155,29466,28441,24599
N82036,NETHERLEY - SSP HEALTH LIMITED,4064,29716,25563,20827,17708
N82037,WESTMORELAND GP CENTRE,12874,34289,25743,24141,21087
N82039,STORRSDALE MEDICAL CENTRE,2786,44437,32630,31151,27745
N82041,OAKVALE MEDICAL CENTRE,6478,38355,28051,26844,23779
N82046,DR M FLYNN'S PRACTICE,7875,32378,23698,24555,18852
N82048,WALTON MEDICAL CENTRE,6700,26554,21125,21713,17773
N82049,WESTMINSTER MEDICAL CENTRE,5215,26172,22031,21476,17614
N82050,GATEACRE MEDICAL CENTRE,2201,31134,25320,23434,20366
N82051,BREEZE HILL - SSP HEALTH LIMITED,2179,27144,21444,21777,17869
N82052,TOWNSEND MEDICAL CENTRE,3645,30065,23261,22535,18617
N82053,AINTREE PARK,14375,36732,27316,25623,22783
N82054,ABERCROMBY FAMILY PRACTICE,5958,24952,19831,20882,15158
N82058,ROCK COURT SURGERY,4665,31922,24356,23589,19998
N82059,THE SURGERY,4659,36203,27167,27955,22541
N82060,STANLEY - SSP HEALTH LIMITED,3173,25275,21664,20957,17101
N82062,FULWOOD GREEN MEDICAL CTR,6653,37545,28712,29322,24311
N82065,EARLE ROAD MEDICAL CENTRE,4207,27520,20462,21482,16113
N82066,WOOLTON HOUSE MEDICAL CTR,9305,36317,27905,27734,24584
N82067,DR B DAS' PRACTICE,3355,25833,20138,21266,17085
N82070,THE ELMS MEDICAL CENTRE,8055,31342,24126,24982,19952
N82073,THE ASH SURGERY,6469,38011,29408,29849,24908
N82074,DR RP AGARWAL'S PRACTICE,9643,31921,24347,23690,20009
N82076,PRINCES PARK - SSP HEALTH LIMITED,6925,23703,18849,20070,14770
N82077,D.K. SHAH,2775,27969,22640,22026,18213
N82078,J.W. ROBERTS,3606,26204,21905,21379,17486
N82079,GREENBANK ROAD SURGERY,6311,35885,26657,27757,21999
N82081,ISLINGTON HOUSE MEDICAL CENTRE,2283,25557,21351,21489,16448
N82082,DR PRASAD'S PRACTICE,4489,29122,23126,24254,17845
N82083,JUBILEE MEDICAL CENTRE,7861,33893,25603,23434,19765
N82084,GATEACRE BROW SURGERY,7131,34294,26907,26057,23019
N82086,ABINGDON FAMILY HEALTH CARE CENTRE,2126,30046,23426,22347,18469
N82087,GILMOSS,2700,30753,24053,21707,18276
N82089,PICTON N'HOOD HEALTH & CHILDREN'S CENTRE,2570,26640,20197,21082,15725
N82090,GREEN LANE MEDICAL CENTRE,9186,31380,24125,23820,20018
N82091,"DR MAHADANA, RIVERSIDE CENTRE FOR HEALTH",2258,28685,22433,23417,18085
N82092,THE VALLEY MEDICAL CENTRE,7972,41159,30089,28141,25328
N82093,DR PL GUPTA'S PRACTICE,3502,32232,24717,23645,20180
N82094,BELLE VALE HEALTH CENTRE,7471,33060,26202,24016,20961
N82095,ALBION SURGERY,3162,24394,19952,20649,16481
N82097,THE GREY ROAD SURGERY,5377,27775,21652,22286,18218
N82099,MERE LANE GROUP PRACTICE,6266,24962,20023,20613,16838
N82100,THE FIVEWAYS - SSP HEALTH LIMITED,3393,46002,32525,30849,28022
N82101,KIRKDALE,3245,25173,21321,21096,17115
N82103,ANFIELD GROUP PRACTICE,4412,27708,21464,21723,17735
N82104,DR EA BAINBRIDGE'S PRACTICE,4338,32352,24800,23638,20205
N82106,THE VILLAGE MEDICAL CTRE,3561,35930,27645,27846,24624
N82107,DR SN SINGH'S PRACTICE,1554,44752,32376,31388,27789
N82108,RUTHERFORD MEDICAL CENTRE,6863,45414,32411,31706,27300
N82109,SPEKE HC - DR THAKUR,3054,29341,22776,21284,17579
N82110,LONG LANE,7858,31072,23498,22205,18442
N82113,FAIRFIELD MEDICAL CENTRE,4038,25333,19748,21196,16413
N82115,VAUXHALL HEALTH CENTRE,6593,25720,22250,21279,17349
N82116,HUNTS CROSS HEALTH CTR,6138,35590,27453,25966,22682
N82117,BROWNLOW GROUP PRACTICE,31860,28618,23268,24326,17041
N82617,MARYBONE - SSP HEALTH LIMITED,4768,33775,28115,27017,19852
N82621,SPEKE HC - DR MANGARAI,2487,27169,20998,20047,16420
N82623,ROBSON STREET - SSP HEALTH LIMITED,1908,24994,20117,20642,16899
N82633,KNOTTY ASH MEDICAL CENTRE,2167,32647,25607,23215,20033
N82641,SANDRINGHAM MEDICAL CENTRE,7065,31196,24204,25675,20124
N82645,KENSINGTON PARK - SSP HEALTH LIMITED,4456,24357,18987,20832,15441
N82646,DR HEGDE & JUDE'S PRACTICE,9569,28550,21711,22613,17325
N82647,QUEENS DRIVE,2233,29879,23312,22349,18445
N82648,POULTER RD,1444,33467,25197,24091,20820
N82650,SPEKE HC - DR CHOUDHARY,2472,27157,21030,19990,16303
N82651,DR VA HARVEY'S PRACTICE,1763,26312,22213,21411,17520
N82655,MOSS WAY,2544,30550,23948,21552,18064
N82657,DHARMANA'S FAMILY & GENERAL PRACTICE,2425,28250,22222,22155,18323
N82659,BAYCLIFFE FAMILY HEALTH CENTRE,343,31567,24608,23209,19319
N82662,DUNSTAN VILLAGE GROUP PRACTICE,5840,26869,20358,21196,15972
N82663,DR K PRAMANIK'S PRACTICE,3159,32419,25313,23334,19828
N82664,ROCKY LANE MEDICAL CENTRE,3925,41473,29852,28184,25371
N82665,EVERTON ROAD - SSP HEALTH LIMITED,4842,24195,19842,20584,16282
N82668,WALTON VILLAGE MEDICAL CENTRE,1920,27149,21567,21770,17951
N82669,GREAT HOMER STREET MEDICAL CENTRE,2552,25618,21348,21335,17100
N82670,PARK VIEW - SSP HEALTH LIMITED,3386,29049,22333,22700,18643
N82671,DR SN RAMAMOORTHY'S PRACTICE,3074,24955,19244,21024,16289
N82676,FIR TREE,4035,40157,28422,27138,23091
N82678,STOPGATE,2312,30379,23230,22265,18288
N83001,RAINBOW MEDICAL CENTRE,13822,32459,25256,23792,20853
N83002,PATTERDALE LODGE MED CTRE,12001,34533,25960,25013,22320
N83003,ORMSKIRK HOUSE SURGERY,8091,32768,25248,24230,21473
N83005,MARKET STREET,8174,34404,25889,24958,22250
N83006,PHOENIX MEDICAL CENTRE,3464,33266,25335,24531,21755
N83007,LINGHOLME HEALTH CENTRE,2054,32538,25034,24152,21315
N83008,BERRYMEAD FAMILY MED.CTR.,7946,30517,23920,22705,19610
N83009,WINGATE MEDICAL CENTRE,12269,31666,25554,21977,18257
N83010,RAINHILL VILLAGE SURGERY,6769,38038,28658,27169,24958
N83012,MILL STREET MEDICAL CTR.,8993,34820,26255,25280,22684
N83013,DR KINLOCH & PARTNER,5169,34584,27290,24958,21601
N83014,DINAS LANE MEDICAL CENTRE,9622,31735,24861,22371,19106
N83015,BLUEBELL LANE SURGERY,4067,29788,23693,21439,17863
N83016,THE ACORN PROJECT,1320,30379,23938,22941,19967
N83017,HALL STREET MEDICAL CENTRE,3874,32658,25179,24152,21377
N83018,DR PL JONES' PRACTICE,8719,27151,22717,20478,17016
N83019,BILLINGE MEDICAL PRACTICE,10540,36406,29130,26788,25904
N83020,HAYDOCK MEDICAL CENTRE,7481,33257,25834,24354,22044
N83021,FOUR ACRE HEALTH CENTRE,8008,31956,24675,23529,20562
N83022,LIME GROVE SURGERY,7932,32108,25197,23669,21080
N83023,PARK HOUSE SURGERY,7401,30391,24079,22912,19919
N83024,PARK HOUSE MEDICAL CENTRE,7392,34665,26242,24829,21658
N83025,CORNERWAYS MEDICAL CENTRE,3171,27287,22767,20160,16370
N83026,PARKFIELD SURGERY,2616,32906,25164,24370,21558
N83027,CENTRAL SURGERY,5993,35803,26564,25812,23281
N83028,ASTON HEALTHCARE LIMITED,25413,32727,25689,23472,20255
N83030,DR M SUARES' PRACTICE,4750,33951,26128,23602,20630
N83031,ROSEHEATH SURGERY,2268,33302,26616,24256,20536
N83032,MILLBROOK MEDICAL CENTRE,11211,31697,25616,22290,18629
N83033,DR RI KING'S PRACTICE,6302,30407,24835,21965,18253
N83035,THE SPINNEY MEDICAL CTR.,6873,35194,26645,25090,22126
N83041,RAINFORD HEALTH CENTRE,4819,38687,29231,29115,27444
N83043,LONGVIEW MEDICAL CENTRE,3976,30769,24091,22007,18431
N83045,NEWTON MEDICAL CENTRE,4072,33361,25045,24195,21396
N83047,DR S SINGH'S PRACTICE,3707,35114,27442,24819,22466
N83049,KENNETH MACRAE MED CENTRE,3757,38833,29197,29011,27260
N83050,THE BOWERY MEDICAL CENTRE,3874,34800,26687,24721,21736
N83053,LONGTON MEDICAL CENTRE,5102,37634,28237,26727,24415
N83054,BETHANY MEDICAL CENTRE,3548,35265,26133,25597,22832
N83055,TRENTHAM MEDICAL CENTRE,4671,32058,25432,22285,18694
N83056,PRINCESS DRIVE MEDICAL CENTRE,3117,29301,23566,21535,17715
N83057,FAMILY HEALTH CENTRE,3791,32664,25746,22535,19013
N83060,HOLLY BANK SURGERY,3772,30950,24393,23187,20246
N83601,THE MACMILLAN SURGERY,2661,30781,25046,22072,18361
N83603,PRESCOT MEDICAL CENTRE,5272,34201,26000,24541,21258
N83604,CORNERSTONE SURGERY,2568,31739,24810,23635,20792
N83605,HOLLIES MEDICAL CENTRE,3610,35843,27909,25478,22313
N83608,DR MAASSARANI & PARTNERS,7924,34527,27007,23768,20643
N83609,CEDAR CROSS MEDICAL CENTRE,3085,34318,26051,24579,21132
N83610,COLBY MEDICAL CENTRE,2125,30551,24197,21946,18446
N83611,MK & NN RAHMAN,2760,32837,25295,23945,20435
N83612,ST JOHN'S SURGERY,2940,31458,24854,22789,19833
N83614,ECCLESTON MEDICAL CENTRE,2528,41371,29044,28231,26013
N83619,ROBY MEDICAL CENTRE,1874,36162,27445,25164,22484
N83620,SANDFIELD MEDICAL CENTRE,2886,32144,25132,24144,21402
N83621,HILLSIDE HOUSE SURGERY,3073,28866,23275,20997,17502
N83622,PRIMROSE MEDICAL PRACTICE,2486,28009,22783,20657,17066
N83624,DR RAHIL'S SURGERY,2897,33406,26141,24449,21935
N83628,NEWTON COMMUNITY HOSPITAL PRACTICE,2847,34719,25899,24946,22237
N83633,NUTGROVE VILLA SURGERY,3552,30698,24468,22081,18805
N83635,THE CROSSROADS SURGERY,3066,38013,28447,26887,24614
N83636,LANCASTER HOUSE MED.CTR.,3514,32519,25117,24174,21424
N83637,NEWHOLME SURGERY,3509,33189,25281,24531,21751
N84001,42 KINGSWAY,6477,39313,29866,28158,25132
N84002,AINTREE ROAD MEDICAL CENTRE,2424,30481,24721,22492,18897
N84003,HIGH PASTURES SURGERY,11080,40715,30247,28443,26866
N84004,GLOVERS LANE SURGERY,7491,31736,26080,23160,19814
N84005,CUMBERLAND HOUSE SURGERY,9201,35354,27095,26454,23562
N84006,CHAPEL LANE SURGERY,8012,43398,32252,30896,28685
N84007,LIVERPOOL RD MEDICAL PRACTICE,5287,35196,27289,25293,22058
N84008,NORWOOD SURGERY,8985,34460,26163,25675,23040
N84009,AZALEA SURGERY,3291,38397,29177,27501,24426
N84010,MAGHULL HEALTH CENTRE (DR SAPRE),2869,39747,29485,27764,25970
N84011,EASTVIEW SURGERY,6928,38022,28915,27436,24243
N84012,AINSDALE MEDICAL CENTRE,12581,38096,29095,28053,26142
N84013,CURZON ROAD MEDICAL PRACTICE,4823,35286,26791,26111,23306
N84014,AINSDALE VILLAGE SURGERY,2930,37190,28374,27308,25257
N84015,BOOTLE VILLAGE SURGERY,6138,28864,23602,22048,18421
N84016,MOORE STREET MEDICAL CENTRE,7114,27745,22480,21669,17841
N84017,CHURCHTOWN MEDICAL CENTRE,10922,32453,25651,25489,23501
N84018,THE VILLAGE SURGERY FORMBY,9605,43745,32537,31033,28804
N84019,OLIVER - NORTH PARK APMS,6342,29611,23799,22334,18684
N84020,BLUNDELLSANDS SURGERY,10258,40075,30540,29270,26103
N84021,ST MARKS MEDICAL CENTRE,15663,32178,24805,25330,22244
N84023,BRIDGE ROAD MEDICAL CENTRE,7464,29558,23684,22701,18941
N84024,GRANGE SURGERY,9753,37542,29104,29020,25397
N84025,WESTWAY MEDICAL CENTRE,7013,40759,30044,28164,26607
N84026,CROSBY - SSP HEALTH LIMITED,3049,39964,30654,28948,26082
N84027,ORRELL PARK MEDICAL CENTRE,3877,34048,25562,24479,20952
N84028,THE STRAND MEDICAL CENTRE,7246,28050,22935,21677,17990
N84029,FORD MEDICAL PRACTICE,5980,31485,25319,23138,19683
N84034,PARK STREET SURGERY,5767,28432,23360,21691,18029
N84035,15 SEFTON ROAD,4709,32075,25340,23682,20277
N84036,FRESHFIELD SURGERY,2974,43023,32504,31138,28713
N84037,LINCOLN HOUSE SURGERY,2086,39269,29628,28281,25537
N84038,CONCEPT HOUSE SURGERY,4897,29769,24146,22531,18949
N84041,KINGSWAY SURGERY,4648,39367,29780,28014,25010
N84043,SEAFORTH SSP HEALTH LTD,1790,25095,20874,21328,17023
N84605,LITHERLAND - SSP HEALTH LIMITED,2686,32188,25347,23667,20320
N84611,ROE LANE SURGERY,2508,33787,25965,25589,23153
N84613,THE CORNER SURGERY (DR MULLA),3841,32450,25716,25413,23636
N84614,THE MARSHSIDE SURGERY (DR WAINWRIGHT),2603,32621,25817,25557,23663
N84615,RAWSON ROAD MEDICAL CENTRE,2320,28185,23197,23090,19409
N84617,KEW SURGERY,3699,35998,27884,26579,24287
N84618,THE HOLLIES,4675,43680,32450,30963,28759
N84621,THORNTON - SSP HEALTH LIMITED,2514,35041,27867,25999,23492
N84622,MAGHULL HEALTH CENTRE (DR THOMAS),1931,40746,29942,27983,26369
N84624,MAGHULL HEALTH CENTRE,1875,40282,29779,27976,26303
N84625,THE FAMILY SURGERY,4074,37613,28884,28179,25104
N84626,HIGHTOWN - SSP HEALTH LIMITED,2081,37959,29412,27924,25715
N84627,CROSSWAYS SSP HEALTH LTD,2648,39576,30120,28390,25447
N84630,NETHERTON - SSP HEALTH LIMITED,2310,31709,26093,23117,19759
N85001,TG MEDICAL CENTRE_ZIA A,3831,42788,32056,31635,28803
N85002,MARINE LAKE MEDICAL PRACTICE,16817,43097,32215,31766,28964
N85003,ALLPORT MEDICAL CENTRE_WALTON H,4347,37284,29374,26982,25473
N85005,EASTHAM GROUP PRACTICE_BUSH KJ,11757,37641,29566,27135,25689
N85006,CIVIC MEDICAL CENTRE,9721,38331,28526,27470,25277
N85007,HESWALL & PENSBY GROUP PRACTICE,12606,41710,31834,31171,28998
N85008,WEST WIRRAL GROUP PRACTICE_JOHNSTON AR,13505,41026,31123,30348,28509
N85009,COMMONFIELD RD SURGERY_BRODBIN C,5332,33506,26432,24480,21732
N85012,ST.GEORGES MED CTR_RUDNICK S,9556,33997,26333,25868,22792
N85013,UPTON GROUP PRACTICE_PARTRIDGE T,8050,35633,27987,26857,24658
N85014,TOWNFIELD HEALTH CENTRE_LEE YWA,6490,36513,28438,27022,24239
N85015,DEVANEY MED CTR_BATES JW,8156,32251,25552,25775,22160
N85016,RIVERSIDE SURGERY_WILLIAMS RM,7443,31482,24553,24084,21091
N85017,CAVENDISH MEDICAL CENTRE_MELVILLE JA,5140,30852,24576,23672,20189
N85018,VILLA MED CTR_COOKSON NMP,5801,37958,29420,28012,25019
N85019,WHETSTONE LANE MED CTR_PLEASANCE CM,8459,29534,23393,23494,19848
N85020,VICTORIA PARK PRACTICE,7427,32283,25095,24407,21291
N85021,HAMILTON MED CTR_JAYAPRAKASAN CA,2328,27565,22226,22554,18880
N85022,HOLMLANDS MED CTR_SRIVASTAVA P,3219,37390,28960,27170,24779
N85023,MANOR HEALTH CTR_MAGENNIS SPM,5806,34668,26771,25593,22792
N85024,SOMERVILLE MED CTR_SMYE RA,8216,31510,24468,23872,20619
N85025,ST HILARY GROUP PRACTICE_KINGSLAND JP,5456,36865,28383,26701,24186
N85027,CENTRAL PARK MEDICAL CENTRE_MUKHERJEE SK,10827,32201,24974,24284,21182
N85028,MORETON CROSS GROUP PRACTICE_ALMAN R,7221,34376,26353,25505,23194
N85029,FENDER WAY HEALTH CTR_REAM JE,3749,33608,27145,24008,20812
N85031,GLADSTONE MED CTR_SALAHUDDIN M,4634,30239,23789,23466,20176
N85032,GREASBY GROUP PRACTICE_COPPOCK PJ,7413,38517,31020,28945,28063
N85034,PARKFIELD MED CTR_HAWTHORNTHWAITE EM,5994,34094,26139,25420,22862
N85037,HEATHERLANDS MED CTR_CAMPHOR IA,4280,33729,26815,24432,21390
N85038,VITTORIA MEDICAL CENTRE_EDWARDS RW,4954,27796,22398,22572,18856
N85040,MORETON HEALTH CENTRE_WRIGHT JEM,6131,34181,26404,25488,23063
N85041,GREENWAY SURGERY_DOW SC,8140,32385,25296,24787,21431
N85044,CLAUGHTON MEDICAL CENTRE_TAYLOR B,10222,33918,26641,25925,22626
N85046,HOYLAKE RD MED CTR_ALI A,4052,35852,27110,26364,24239
N85047,ORCHARD SURGERY_LANNIGAN BG,5334,36750,28751,26794,25016
N85048,MORETON MEDICAL CENTRE_PEREIRA A,5575,34293,26500,25601,23229
N85051,PARKFIELD MEDICAL CENTRE_RAYMOND CJ,7509,33368,25672,25061,22422
N85052,GROVE RD SURGERY_TANDON R,2446,37177,28631,27120,24509
N85053,FIELD RD HEALTH CTR_DOWNWARD DC,3420,33349,25894,25554,22441
N85054,KINGS LANE MEDICAL PRACTICE_KERSHAW D,4569,40048,29342,28043,25644
N85057,TEEHEY LANE SURGERY_SAGAR A,2117,38334,28588,27327,25016
N85058,SILVERDALE MED CTR_HENNESSY TD,4617,42871,32843,32076,29694
N85059,HOYLAKE & MEOLS MEDICAL CENTRE_WIGHT JA,5607,43537,32052,31589,28970
N85616,LISCARD GROUP PRACTICE_STAPLES B,4085,32577,25310,24488,21470
N85617,SPITAL SURGERY_FRANCIS GG,4266,40252,30538,28864,26668
N85619,EARLSTON AND SEABANK MEDICAL CENTRE,4305,34071,26218,25566,22458
N85620,THE VILLAGE MEDICAL CENTRE,7184,36855,28404,26869,24264
N85625,MANTGANI AB & PARTNERS (MIRIAM-PC892),5570,29448,23990,22390,18811
N85629,EGREMONT MED CTR_HICKEY JJM,4608,29512,23059,22854,19419
N85633,CHURCH ROAD MEDICAL PRACTICE_PATWALA DY,2739,37981,28422,27304,25038
N85634,VITTORIA MED CTR_KARYAMPUDI RS,1500,28195,22667,22765,19082
N85640,LEASOWE PRIMARY CARE CENTRE,3036,33792,26460,24583,21770
N85643,PRENTON MEDICAL CENTRE_MURUGESH V,1736,37879,29323,27594,25203
N85648,BLACKHEATH MED CTR_QUINN BNE,2912,35256,27170,25562,22918
P81002,DALTON SQUARE PRACTICE,12560,36669,27698,27037,23211
P81003,ST JAMES' MEDICAL CENTRE,11062,39913,29587,27544,25683
P81004,ELIZABETH STREET SURGERY,4849,27028,21405,22042,18772
P81005,LITTLE HARWOOD HEALTH CENTRE,11360,34812,26506,23322,20479
P81006,WINDSOR SURGERY,10966,41070,31311,29579,27525
P81008,YORKSHIRE STREET MEDICAL CENTRE,5886,30451,23907,23103,20904
P81010,WITHNELL HEALTH CENTRE,5351,43477,31932,31104,29435
P81011,MEADOWSIDE MEDICAL PRACT,7186,37238,28219,27373,23804
P81013,QUEEN SQUARE MEDICAL PRACTICE,13387,37378,28206,27089,23947
P81014,ORMSKIRK MEDICAL PRACTICE,8424,39229,29843,29094,26023
P81015,LYTHAM ROAD SURGERY,10718,41598,31524,29367,26764
P81016,WATERLOO MEDICAL CENTRE,11009,27818,22309,22415,19366
P81017,WHALLEY MEDICAL CENTRE,12396,45163,33685,31881,30392
P81018,ST FILLAN'S MEDICAL CTRE,8856,44411,32876,29977,29678
P81020,ST. NICHOLAS GROUP PRACTICE,9106,30584,23634,22829,20410
P81022,WITTON MEDICAL CENTRE,10362,34973,26642,24439,21965
P81025,THE RICHMOND HILL PRACTICE,10283,30667,23381,22601,20655
P81027,IRWELL MEDICAL PRACTICE,14268,32394,24974,23884,20967
P81028,MANCHESTER ROAD SURGERY,4698,30875,23741,22909,20385
P81029,ASH TREES SURGERY,14958,38213,30164,28419,26844
P81031,POPLAR HOUSE SURGERY,8561,32695,26267,27907,25431
P81032,REEDYFORD HLTH CARE GROUP,10615,31043,24212,22353,20344
P81033,COPPULL MEDICAL PRACTICE,7843,36075,27610,25496,23426
P81035,COLNE ROAD SURGERY,4443,29954,22998,21507,18718
P81036,PEEL HOUSE MEDICAL PRACTICE,14632,30791,24310,23369,21153
P81037,ANSDELL MEDICAL CENTRE,9013,33334,27206,28240,25932
P81038,CHORLEY HEALTH CENTRE - BAMFORD,5361,35813,27289,26025,23564
P81039,MANOR PRIMARY CARE,5353,31551,25091,22431,18552
P81040,LONGTON HEALTH CENTRE,10914,40037,32592,29815,29796
P81041,PARKGATE SURGERY,6254,39440,29979,29391,26181
P81042,ADELAIDE STREET SURGERY,10778,26977,21444,22162,19023
P81043,SOUTH KING STREET MEDICAL CENTRE,6308,26742,21088,22047,18735
P81044,LIBRARY HOUSE SURGERY,16497,36005,27412,26105,23656
P81045,THE ELMS PRACTICE,7123,38484,29422,28888,25400
P81046,PARK VIEW SURGERY,5449,28559,22519,22795,17362
P81047,PARKSIDE SURGERY,9658,32458,24808,23626,21444
P81051,DR DM ANDREWS' PRACTICE,12243,33229,25779,24611,22617
P81053,BRIERCLIFFE SURGERY,7778,33639,26428,24419,22478
P81054,MARTON MEDICAL PRACTICE,8635,31205,24095,23740,20975
P81055,BERRY LANE MEDICAL CENTRE,9449,46363,33246,31252,27954
P81056,ROSEBANK SURGERY,10805,38474,29750,28543,25295
P81057,WORDEN MEDICAL CENTRE,12794,38198,29343,26717,24640
P81058,ST GEORGES SURGERY,8518,34240,26046,23314,20448
P81059,GREAT ECCLESTON HLTH CTR,7434,43265,31915,29924,28142
P81061,DR A CALOW'S PRACTICE,5086,34131,26103,23898,21338
P81062,REGENT HOUSE SURGERY,8268,36312,27528,26240,23775
P81063,ST PAULS MEDICAL CENTRE,11154,26588,21168,22054,19052
P81064,KING STREET SURGERY,19457,38967,30653,29739,26063
P81065,EDWARD STREET SURGERY,7970,36277,26896,25402,23813
P81066,LAYTON MEDICAL CENTRE,6374,30050,23763,23317,20392
P81067,THE HEALTHCARE CENTRE,13693,39096,29355,26899,24284
P81069,PENDLESIDE MEDICAL PRACT,9667,37469,29392,27933,25943
P81070,PENDLE VIEW MEDICAL CTRE,6398,33251,26313,23954,21863
P81071,THE NEW HALL LANE PRACTICE,7324,29167,22715,21274,17373
P81072,GLENROYD MEDICAL CENTRE,14852,30510,23943,23600,21137
P81073,CLEVELEYS GROUP PRACTICE,10838,29339,23738,23888,22335
P81074,HIGHFIELD SURGERY,14040,29186,23871,23304,21037
P81076,SANDY LANE SURGERY,11610,39173,29800,27158,25218
P81077,HOLLAND HOUSE SURGERY,10752,34836,27443,28304,25970
P81078,BARNOLDSWICK MED CTR,11560,34453,25475,24328,22730
P81079,THE THORNTON PRACTICE,9555,33286,26039,25538,23974
P81081,ARNOLD MEDICAL CENTRE,4460,29472,24044,23383,21134
P81082,THE RYAN MEDICAL CENTRE,10445,36963,28015,26536,24816
P81083,ROSLEA SURGERY,8622,37140,28066,26568,24886
P81084,HALL GREEN SURGERY,7100,38560,29828,27387,25171
P81085,YORK BRIDGE SURGERY,7114,30154,23726,23213,20523
P81086,BROADWAY MEDICAL CENTRE,10062,30168,24564,23083,20460
P81087,THE OVER-WYRE MED.CTR.,11110,31650,25899,25219,24080
P81088,WHITWORTH MEDICAL CENTRE,7024,34628,26357,24884,22218
P81089,THE MOUNT VIEW PRACTICE,12045,29719,24276,22919,20303
P81091,OWEN ROAD SURGERY,9013,33705,25850,24570,21603
P81092,THE CRESCENT SURGERY,8537,29671,23923,24032,22492
