PRACTICE_CODE,ORG_NAME,tot_patients_per_PRACTICE_CODE,Practice_code_weighted_tot_of_Total annual income (£),Practice_code_weighted_tot_of_Net annual income (£),Practice_code_weighted_tot_of_Net annual income before housing costs (£),Practice_code_weighted_tot_of_Net annual income after housing costs (£)
M85060,DR JR NAIK & PARTNERS,10856,42485,33478,31176,28165
M85061,YARDLEY GREEN MEDICAL CTR-LEWIS,11220,35740,30248,24702,20155
M85062,SHENLEY GREEN SURGERY,5962,41703,35808,30574,27469
M85063,MMP-BIRMINGHAM NORTH EAST,38678,41103,32870,29672,26044
M85064,FIVE WAYS HEALTH CENTRE,4187,39924,33444,30807,23968
M85065,DR SN CLAY AND PARTNERS,10905,41952,33526,30212,26392
M85066,WARD END MEDICAL CENTRE,6599,36394,31602,24658,20272
M85068,THE VESEY PRACTICE,9092,53353,41281,36591,34883
M85069,LAURIE PIKE HEALTH CENTRE,12262,33551,28924,24765,19658
M85070,RESERVOIR ROAD SURGERY,11598,37744,30073,27376,23287
M85071,WYCHALL LANE SURGERY,9556,40308,33224,30344,27181
M85072,VITALITY ST JAMES,3549,36193,30549,25722,20718
M85074,WAKE GREEN SURGERY,9787,44539,36186,32657,28862
M85075,B'HAM HEARTLANDS SURGERY,3090,35161,30292,24273,18504
M85076,HOLLYMOOR MEDICAL CENTRE,8794,38488,32297,29424,25763
M85077,NORTHWOOD MEDICAL CENTRE,9073,46836,37711,33805,32199
M85078,OAKWOOD SURGERY,6623,38884,32775,27007,22606
M85079,EDEN COURT MEDICAL PRACTICE,7171,33534,28882,27140,22370
M85081,THE DOVE MEDICAL PRACTICE,9750,37512,29994,27550,23708
M85082,HANDSWORTH MEDICAL PRACT.,3958,35962,30307,25502,20608
M85083,LEY HILL SURGERY,12017,54370,42646,37621,35696
M85084,THE WAND MEDICAL CENTRE,6542,34386,29513,26464,20059
M85085,ANN JONES FAMILY HEALTH CTR,2028,33389,28565,23771,18621
M85086,COFTON MEDICAL CENTRE,9153,39659,32559,29995,26778
M85087,DR G HORTON'S PRACTICE,9637,36772,30109,27117,23267
M85088,KARIS MEDICAL CENTRE,12549,43683,36066,32831,26779
M85092,GOODREST CROFT SURGERY,7120,39276,32477,28912,25511
M85094,YARDLEY MEDICAL CENTRE,1304,37581,31578,26628,22395
M85097,CRANES PARK ROAD SURGERY,1861,41195,33371,30493,27053
M85098,ROTTON PARK MEDICAL CENTRE,4505,40944,33724,29378,24470
M85100,SHANKLIN HOUSE SURGERY,4025,34112,29112,24523,20306
M85103,DR EIJ MORETON'S PRACTICE,7467,51034,39486,35301,32846
M85105,VICTORIA ROAD SURGERY,3715,38368,31427,28031,24411
M85107,FIRS SURGERY,2688,34699,30126,26014,22301
M85108,SMALL HEATH MEDICAL PRACTICE,5490,34865,29936,24032,18287
M85110,SALTLEY CENTRE FOR HEALTH CARE,3791,33232,29023,23281,18184
M85111,CHURCH LANE MEDICAL CENTRE,5199,34699,29916,25759,21392
M85113,BUCKLANDS END LANE SURGERY,5320,37872,32652,27098,23560
M85115,SUTTON ROAD SURGERY,2372,43618,34380,31257,27873
M85116,FERNLEY MEDICAL CENTRE,6620,37019,31409,25510,20996
M85117,BARTLEY GREEN MEDICAL PRACTICE,6115,36353,30705,28782,24431
M85118,BALDWINS LANE SURGERY,3853,47177,38062,32409,30594
M85123,AL-SHAFA MEDICAL CENTRE,7691,32289,27827,23628,18751
M85124,BELLEVUE MEDICAL CENTRE,7890,42236,36804,32707,26761
M85127,COLLEGE ROAD SURGERY,3471,40716,34092,28464,24650
M85128,BALSALL HEATH HEALTH CENTRE (W),5516,36571,31064,26444,21578
M85133,CROMPTON ROAD SURGERY,2428,35104,29850,25437,20568
M85134,WEST HEATH PRIMARY C CTR,2952,40313,33048,30263,27308
M85136,DRUIDS HEATH SURGERY,3923,34022,29114,27137,23076
M85139,ALPHA MEDICAL PRACTICE,5177,33028,28771,23153,17954
M85141,SCHOOLACRE ROAD SURGERY,2961,34871,29472,27641,22997
M85142,KEYNELL COVERT,1476,38941,32411,29289,25827
M85143,JIGGINS LANE SURGERY,7210,35836,30697,28408,24148
M85145,THE SLIEVE SURGERY,5567,43869,36709,30900,25871
M85146,THE KHATTAK MEMORIAL SURGERY,4424,34567,29606,23704,18731
M85149,ALUM ROCK MEDICAL CENTRE,5442,33435,29018,23387,18239
M85153,WEATHER OAK MEDICAL CENTRE,2539,34234,29309,23428,18643
M85154,FINCH ROAD PRIMARY CARE CENTRE,3947,33685,29315,25065,19229
M85155,DR BS SAHOTA'S PRACTICE,4922,38209,30995,28510,24597
M85156,RIVER BROOK MEDICAL CENTRE,5922,43857,35129,31654,28801
M85158,DR M PRASAD'S PRACTICE,2305,39367,31578,29333,25891
M85159,BUNBURY ROAD SURGERY,3993,42811,35587,31990,28522
M85163,GRIFFINS BROOK MEDICAL CENTRE,3482,42196,35803,32199,28339
M85164,NEWPORT MEDICAL PRACTICE,10290,34970,29739,24945,19960
M85167,UNIVERSITY MEDICAL PRACTICE,19617,43971,37319,33211,28145
M85170,GATE MEDICAL CENTRE,3640,33354,28924,23284,18103
M85171,ROWLANDS ROAD SURGERY,1984,40236,32408,29111,26083
M85172,RIDGACRE HOUSE SURGERY,9025,41525,33831,29222,26193
M85174,SPARKBROOK COMMUNITY AND HEALTH CENTRE,5055,37183,30967,26615,21961
M85175,DR MP CLARKE'S PRACTICE,12198,53621,40756,36578,35054
M85176,KIRPAL MEDICAL PRACTICE,3935,36454,30815,25995,20944
M85177,SWANSWELL MEDICAL CENTRE,6409,38915,31824,28106,24813
M85178,VITALITY ENKI MEDICAL PRACTICE,5858,34790,29686,25223,19903
M85179,MAYPOLE HEALTH SURGERY Y,4206,37502,31186,28746,25113
M85600,KINGS NORTON SURGERY,9332,41363,33791,30601,27563
M85611,THE HYMAN PRACTICE,3100,42440,35534,33636,25996
M85624,PERRY PARK SURGERY,5883,38852,31836,28139,24955
M85634,HEATHFIELD FAMILY CENTRE,7163,34167,29230,24989,19992
M85642,CAVENDISH MEDICAL PRACTICE,4289,36844,30076,26159,21603
M85652,SUMMERFIELD PRIMARY CARE CENTRE,1696,38324,31649,27522,22541
M85655,DR B BHATTACHARYYA'S PRACTICE,2923,38614,32081,27362,23922
M85663,BLOOMSBURY HEALTH CENTRE,2816,31807,27705,24231,18159
M85669,TUDOR PRACTICE STOCKLAND GREEN,3300,37258,29771,27085,22904
M85670,GREENFIELD MEDICAL CENTRE,2638,32751,28688,22938,17604
M85671,BOURNVILLE SURGERY,1688,44026,35993,32036,28813
M85676,VICTORIA ROAD MEDICAL CTR,4552,32332,28085,24183,18891
M85677,FERNBANK MEDICAL PRACTICE,4556,33662,29180,23335,18195
M85679,CHARLES ROAD SURGERY,5077,36436,31078,24427,18750
M85680,COTTERILS LANE SURGERY,2801,34156,29126,23563,18754
M85684,CITY ROAD MEDICAL CENTRE,1866,37731,31159,26933,22115
M85686,SUMMERFIELD PRIMARY CARE CENTRE,1737,36317,30230,26080,21357
M85689,THE DOVECOTE SURGERY,1919,42869,34336,30024,27174
M85693,FEATHERSTONE MEDICAL CENTRE,1906,45527,36848,31957,29809
M85694,GARRETTS GREEN LANE SURGERY,2377,39355,32398,28947,25408
M85697,CHURCH ROAD SURGERY,4185,33362,27934,24598,19973
M85699,COVENTRY ROAD MEDICAL CENTRE,12485,34592,29368,24424,19537
M85701,BURBURY MEDICAL CENTRE,3018,33224,29091,25039,18989
M85704,SALTLEY CENTRE FOR H/C-S.N.,3508,33704,29388,23414,18364
M85706,HOBMOOR ROAD SURGERY,2955,37465,31199,26555,22786
M85711,CITY HEALTH CENTRE,1370,42895,35612,30172,25378
M85713,DR SS PANDIT'S PRACTICE,3682,35371,30145,25324,20352
M85715,SOHO ROAD PRIMARY CARE CENTRE,8657,35135,29793,25041,19982
M85716,DR KHUROO'S PRACTICE,3847,37109,29668,26870,22641
M85717,DOWNSFIELD MEDICAL CENTRE,2710,36567,30740,27733,23195
M85721,HOLYHEAD PRIMARY HEALTH CARE CENTRE,5698,35635,30056,25343,20384
M85722,NASEBY MEDICAL CENTRE,5204,34015,29484,23509,18394
M85730,LEY HILL SURGERY,3139,36134,31338,28490,24677
M85732,BLOOMSBURY SURGERY,1761,32069,27645,24363,18383
M85733,MOOR GREEN LANE MED.CTR.,3649,44651,36299,31795,28923
M85735,GREET MEDICAL PRACTICE,4824,36047,30731,24700,20032
M85736,ACOCKS GREEN MEDICAL CENTRE,4529,38575,32207,27741,23832
M85738,MMP - SUTTON COLDFIELD,1749,51978,41139,36263,34287
M85739,PAK HEALTH CENTRE- R.BHATTI,4663,33230,28974,23301,18093
M85741,DR A GUPTA'S PRACTICE,1978,44641,36286,31946,28493
M85746,MIRFIELD SURGERY,3372,34129,28831,26124,21435
M85749,SURGERY AUBERY ROAD,2642,35571,30511,24146,18965
M85753,VICARAGE ROAD SURGERY,2279,43463,34814,30952,28421
M85756,SPRINGFIELD MEDICAL PRACT,3153,38443,32560,26429,22013
M85757,SOHO ROAD HEALTH CENTRE,2782,35185,29877,25144,20023
M85759,DR S BRINKSMAN & PARTNERS,4234,31075,27157,23593,17414
M85766,BALSALL HEATH HEALTH CENTRE (S),3243,36032,30714,25925,21066
M85770,THE SHELDON MEDICAL CENTRE,2242,39141,32087,29303,25430
M85774,SPRINGFIELD SURGERY,4240,39532,33349,27451,23433
M85776,LEA VILLAGE MEDICAL CENTRE,1962,33852,28382,26223,21555
M85778,HALCYON MEDICAL,10936,37531,31890,31598,23505
M85779,DR DS BHOMRA'S PRACTICE,2652,36044,29537,27140,23131
M85781,BORDESLEY GREEN SURGERY,3334,35850,30608,24188,18756
M85782,UNIVERSITY SOUTHGATE PRACTICE,2583,41697,34675,30575,25991
M85783,STRENSHAM ROAD SURGERY,3831,38372,32414,27763,23045
M85784,VENKAT MEDICAL CENTRE,1288,33744,27894,26732,22274
M85786,DR P GONSALVES' PRACTICE,1491,37134,30089,27961,24222
M85791,DR SK RATNAM'S PRACTICE,2296,45095,35299,32590,30036
M85792,COTMORE SURGERY,2084,39922,31914,29600,26500
M85794,"THE BALAJI SURGERY, THE SPARKBROOK CHC",2796,34291,29340,23598,18723
M85797,HOCKLEY MEDICAL PRACTICE,5516,37665,31988,28748,22549
M85801,HOLLY ROAD SURGERY,1635,38089,31662,27632,22951
M85803,PEARL MEDICAL CENTRE,9925,34417,29855,23604,18665
M86001,WILLENHALL  PRIMARY CARE CENTRE - 1,4606,37603,29828,27419,23194
M86002,LONGFORD PRIMARY CARE CENTRE,8091,38035,30000,27365,23388
M86003,SKY BLUE MEDICAL GROUP,17281,42879,33490,29987,27392
M86004,ALLESLEY PARK MEDICAL CTR,16365,45509,36088,32845,30141
M86005,HILLFIELDS HEALTH CENTRE - 1,3479,38367,30081,27448,24076
M86006,JUBILEE HEALTHCARE,9192,43873,35018,32306,28814
M86007,PHOENIX FAMILY CARE,6466,49309,37971,34274,30896
M86008,THE GABLES MEDICENTRE,9843,41443,33194,30242,26341
M86009,ENGLETON HOUSE SURGERY,19013,37877,29523,27729,23619
M86010,FORREST MEDICAL CENTRE,9987,44526,35234,32165,28858
M86011,THE CROSSLEY PRACTICE,3390,37058,29130,26724,22727
M86012,PRIORY GATE PRACTICE,5958,37846,29804,27069,23629
M86013,HOLYHEAD SURGERY,4048,43253,33082,30515,27226
M86014,THE FORUM HEALTH CENTRE,15156,42182,32444,29450,26875
M86015,KENYON MEDICAL CENTRES,11798,43132,33817,30231,27414
M86016,STONEY STANTON MEDICAL CENTRE,4787,36677,29136,26243,22356
M86017,MANSFIELD MEDICAL CENTRE,9796,42197,32653,29227,25843
M86018,MOSELEY AVENUE SURGERY,11213,44437,33647,30456,27895
M86019,WESTWOOD MEDICAL H/CENTRE,5196,44521,35328,32088,29165
M86020,WOOD END HEALTH CENTRE,7761,37272,29399,26454,22308
M86021,SPRINGFIELD MEDICAL PRACTICE,7190,43595,33596,30337,27611
M86022,WALSGRAVE ROAD SURGERY - 1,2731,37604,29218,26900,23343
M86023,BALLIOL ROAD SURGERY,5803,41494,31834,28952,26281
M86026,WILLENHALL  PRIMARY CARE CENTRE - 2,3231,41587,32651,29636,26110
M86027,THE CHEYLESMORE SURGERY,6831,48211,37017,32593,29843
M86028,CENTRAL MEDICAL CENTRE,3520,37040,29610,26362,22486
M86029,BROOMFIELD PARK MED.CTR.,15298,44794,36190,33008,29550
M86030,KENSINGTON ROAD SURGERY,6406,48810,36948,34171,31601
M86032,HOLBROOKS HEALTH TEAM,11610,41400,33093,29879,26038
M86033,WILLENHAL OAK MEDICAL CENTRE,3742,38001,30229,27636,23567
M86034,WOODSIDE MEDICAL CENTRE,7535,44047,35298,32277,29360
M86035,HENLEY GREEN MEDICAL CENTRE,3898,38490,30227,27413,23723
M86037,QUINTON PARK MEDICAL CENTRE,3471,46456,35585,31545,28489
M86038,BREDON AVENUE SURGERY,3607,44474,34739,30924,28378
M86039,ALLESLEY VILLAGE SURGERY,3826,49372,38075,33926,32419
M86040,WALSGRAVE HEALTH CENTRE,5141,41998,32510,30359,27660
M86041,MORRIS AVENUE SURGERY,3564,41097,31691,28818,26007
M86044,PARK HOUSE,3814,39554,30823,28270,24495
M86045,PARADISE MEDICAL CENTRE,7127,37934,30262,26975,23182
M86046,COPSEWOOD MEDICAL CENTRE,4503,44313,34348,30309,27547
M86048,WINDMILL SURGERY,4758,38610,30372,28164,24230
M86604,WYKEN MEDICAL CENTRE,2115,38737,30311,28614,25611
M86605,LIMBRICK WOOD SURGERY,2985,43733,35039,32082,29066
M86607,LONGFORD MEDICAL CENTRE,2415,39334,30990,28980,25104
M86610,DADHANIA SURGERY,1789,38841,30340,27855,23856
M86612,GEORGE ELIOT MEDICAL CENTRE,2493,36929,29511,26453,22308
M86613,GOSFORD GREEN SURGERY,2835,37314,28931,26634,23038
M86617,CITY OF COVENTRY HEALTH CENTRE,2719,38511,30109,27232,24037
M86621,SWANSWELL MEDICAL CENTRE,1493,35935,28450,25952,22214
M86622,GOVIND HEALTH CENTRE,2815,53194,40161,36469,34756
M86624,JUBILEE HEALTH CENTRE,8151,39078,31002,27630,23923
M86627,STOKE ALDERMOOR MED CTRE,4606,39672,31540,27997,24284
M86629,TILE HILL SURGERY,2380,43351,34825,31881,28756
M86633,EDGWICK MEDICAL CENTRE,4378,36887,29730,26058,22133
M86638,WOODWAY MEDICAL CENTRE,5199,41799,32623,30119,27153
M87001,MEADOWBROOK SURGERY,7441,44733,35339,31998,31036
M87002,NORTON MEDICAL PRACTICE,5928,45276,36243,33022,31712
M87003,MOSS GROVE SURGERY,14603,43543,35080,31655,29652
M87005,THREE VILLAGES MEDICAL PRACTICE,9609,39997,32568,30500,28438
M87006,EVE HILL MEDICAL PRACTICE,7057,37864,30778,28235,24753
M87007,THE RIDGEWAY SURGERY,9252,38579,31903,29323,26634
M87008,KINGSWINFORD MEDICAL PRACTICE,7760,40956,33135,30329,28043
M87009,AW SURGERIES,18546,37685,30269,29038,26237
M87010,THE WATERFRONT SURGERY,8226,35156,28462,27785,24692
M87011,LION HEALTH,24650,42695,34461,31918,30235
M87012,THE GREENS HEALTH CENTRE,7662,37132,30574,27199,23761
M87013,HORSELEY HEATH SURGERY,10986,37499,30649,27607,23618
M87014,LAPAL MEDICAL PRACTICE,6772,45794,36273,33024,31169
M87015,LOWER GORNAL MEDICAL PRACTICE,8801,38033,31946,29390,26656
M87016,WOODSETTON MEDICAL CENTRE,6203,37270,30668,28126,24957
M87017,STEPPINGSTONES MEDICAL PRACTICE,8130,36486,29693,27306,23462
M87018,THE SUMMERHILL SURGERY,5807,41411,33542,30697,28585
M87019,THE LIMES SURGERY MEDICAL CENTRE,7508,38439,30860,29034,26766
M87020,FELDON LANE PRACTICE,8697,41874,33534,30444,28330
M87021,COSELEY MEDICAL CENTRE,6829,36300,29644,27453,23939
M87023,WORDSLEY GREEN HEALTH CENTRE,9719,40103,32614,30178,28159
M87024,WYCHBURY MEDICAL GROUP,21408,38091,30963,28494,26177
M87025,CROSS STREET HEALTH CENTRE,4352,36741,29994,27476,23829
M87026,ST JAMES MEDICAL PRACTICE2,5047,37004,30060,27902,24235
M87027,QUARRY BANK MEDICAL CENTRE,3759,36792,29758,28289,25771
M87028,NETHERTON HEALTH CENTRE,7228,34576,28285,26589,23353
M87030,PEDMORE MEDICAL PRACTICE,3792,38648,31150,29294,27066
M87034,CLEMENT ROAD MEDICAL PRACTICE,3358,39496,31371,28863,25987
M87036,BEAN MEDICAL PRACTICE,2180,36590,29865,26985,23256
M87037,NORTHWAY MEDICAL CENTRE,5508,40724,33750,30989,29257
M87041,RANGEWAYS ROAD SURGERY,5164,40013,32414,30032,27889
M87601,KEELINGE HOUSE,6296,34336,27862,26995,23162
M87602,HALESOWEN MEDICAL PRACTICE,9352,42872,34251,31402,29924
M87605,CENTRAL CLINIC,4411,36329,29744,26933,23132
M87612,ST JAMES MEDICAL PRACTICE1,2332,37405,30335,28099,24428
M87617,DR P D GUPTA,2861,35426,29015,26837,23422
M87618,QUINCY RISE SURGERY,3289,43017,33904,31818,29511
M87620,CASTLE MEADOWS SURGERY,5314,43417,34513,31165,28306
M87621,BATH STREET MEDICAL CENTRE,2724,37093,30842,27940,24619
M87623,ALEXANDRA MEDICAL CENTRE,2621,38797,31561,29127,26632
M87625,CRESTFIELD SURGERY,1526,37395,30261,28037,25347
M87628,DR. B. K. PRASHARA,1947,36345,28940,27617,24996
M87629,BILSTON STREET SURGERY,2887,37443,30974,28424,25344
M87634,"DR BASU, ST THOMAS'S MEDICAL CENTRE",1364,36013,29857,26732,22641
M87638,DR. R. M. SHAH,3561,37963,30660,28980,26587
M88001,DR SA AHMED & PARTNERS,6354,35891,29256,26205,22064
M88002,THE SMETHWICK MEDICAL CENTRE,9868,38274,30957,26890,22675
M88003,WARLEY MEDICAL CENTRE,11304,40014,31840,28864,25319
M88004,REGIS MEDICAL CENTRE,15094,37614,30193,27963,24665
M88005,OAKHAM SURGERY,11753,38540,31402,27147,23269
M88006,CAPE HILL MEDICAL CENTRE,11535,36526,30147,25922,20741
M88007,OAKESWELL HEALTH CENTRE,9648,36560,29585,26628,22265
M88008,STONE CROSS MEDICAL CENTRE,5335,39417,32465,28581,24450
M88009,NORVIC FAMILY PRACTICE,8453,37890,30851,26853,22400
M88010,SWANPOOL MEDICAL CENTRE,8354,35483,28472,25715,21489
M88012,CARTERS GREEN MEDICAL CENTRE,10180,36821,30070,26784,21948
M88013,BLACK COUNTRY FAMILY PRACTICE,13375,35624,29092,26199,22030
M88014,DR GUDI PV & PARTNER,4163,37553,30110,26636,21799
M88015,GREAT BARR PRACTICE,9127,42858,34228,30610,28433
M88016,OLD HILL MEDICAL CENTRE,1908,36017,29875,27371,24058
M88018,OLDBURY HEALTH CENTRE,17158,37641,30192,27097,22870
M88019,BEARWOOD ROAD SURGERY,2347,40140,32015,28361,24545
M88020,SHERWOOD HOUSE MEDICAL PRACTICE,12455,44396,35653,31053,27505
M88021,DR PAL P & PARTNER,5835,43659,34796,31044,29281
M88022,JUBILEE HEALTH CENTRE,4452,36478,29489,26570,22203
M88023,CRANKHALL LANE MEDICAL CENTRE,3783,35813,29183,26159,22010
M88024,DR AKHTAR R,3067,44369,35201,31475,30155
M88026,PORTWAY FAMILY PRACTICE,3240,38702,31203,27176,23125
M88030,CHURCH VIEW SURGERY,6338,36295,30075,27506,24247
M88031,ROWLEY HEALTHCARE A,4298,37443,30646,27246,23876
M88032,WHITEHEATH MEDICAL CENTRE,7537,36315,29661,27206,23478
M88035,NEW STREET SURGERY,2901,37617,29945,26397,21333
M88036,DARTMOUTH MEDICAL CENTRE,3225,35982,29361,26047,21257
M88038,LINKWAY MEDICAL PRACTICE,9899,36719,29887,26812,21997
M88040,ST PAUL'S MEDICAL PRACTICE,6485,36955,30143,25844,21185
M88041,HAWTHORNS MEDICAL CENTRE,3544,37033,30351,25064,20345
M88042,BEARWOOD MEDICAL CENTRE,4071,42238,33528,29582,26314
M88043,HADEN VALE SURGERY,5403,37185,30590,27739,24719
M88044,WEST BROM P'SHIPS FOR HEALTH,3732,35637,29169,25778,20887
M88600,THE VICTORIA SURGERY,2516,36830,30124,26772,22348
M88610,SAREPHED MEDICAL CENTRE,3069,35447,28396,25532,20747
M88612,GLEBEFIELDS SURGERY,4261,35687,28644,25781,21549
M88616,GREAT BRIDGE P/SHIP FOR HEALTH,7827,36958,30119,26524,21861
M88618,"WALFORD STREET, TIVIDALE",2169,37545,29982,26916,22617
M88619,DR ARORA RK,6469,36943,30023,26901,22156
M88620,CAUSEWAY GREEN ROAD SURGERY,2225,38692,30738,28209,24100
M88623,PARK HOUSE SURGERY,2288,42431,34081,30240,27669
M88624,YEW TREE SURGERY,4373,40271,32750,28881,25322
M88625,DR BASSAN TS,2339,36691,29766,26775,22031
M88626,DR UI HAQUE N,2092,36133,29073,26532,21635
M88627,DR BHADAURIA BS,2013,36634,29559,26686,22393
M88628,DR SINGH M,2861,36299,29393,26405,21649
M88629,DR HASSOUNA OJAR,1991,37296,29904,26458,21573
M88630,DR AGARWAL NK & PARTNER,5514,38247,31458,27514,22918
M88633,LODGE ROAD SURGERY,3631,37379,30483,26013,21485
M88635,DOG KENNEL LANE SURGERY,1805,37230,30325,27181,22968
M88637,MARSHALL STREET SURGERY,2005,36858,30160,25296,20633
M88639,DR PATHAK ND,2513,35463,28433,26291,21321
M88640,WARLEY ROAD SURGERY,3188,37229,30315,26539,22137
M88643,THE SPIRES HEALTH CENTRE,4595,36633,29648,26654,22292
M88645,HILL TOP MEDICAL CENTRE,10623,39480,31722,28462,24850
M88646,DR DEWAN VK,2183,36557,29750,26769,21929
M88647,ROOD END MEDICAL PRACTICE,2698,36714,30028,26678,22169
M89001,PARKFIELD MEDICAL CENTRE,3135,41326,34550,32295,28772
M89002,KINGSHURST MEDICAL PRACTICE,7137,35464,30090,27955,24164
M89003,MEADOWSIDE FAMILY HEALTH CENTRE,8398,45789,36412,32429,30264
M89004,HASLUCKS GREEN MEDICAL CENTRE,6585,47225,37406,33506,32555
M89005,ST.MARGARETS MEDICAL PRACTICE,7003,49949,39203,35480,33053
M89006,THE BLYTHE PRACTICE,6252,58445,44738,40615,40486
M89007,RICHMOND MEDICAL CENTRE,5604,45350,36109,32081,29599
M89008,BOSWORTH MEDICAL CENTRE,9341,32609,27593,27020,23260
M89009,MANOR HOUSE LANE SURGERY,10097,41154,33454,30719,27829
M89010,DORRIDGE SURGERY,10734,59238,44837,40733,40212
M89011,PARK SURGERY,6890,50265,39452,34630,34415
M89012,CRAIG CROFT MEDICAL CENTRE,10417,32622,27893,27095,23269
M89013,ARRAN MEDICAL CENTRE,5265,35766,30732,27902,23913
M89015,NORTHBROOK HEALTH CENTRE,10740,49162,38858,33888,32168
M89016,BALSALL COMMON & MERIDEN GROUP PRACTICE,12457,54519,43198,37533,37110
M89017,BERNAYS & WHITEHOUSE GROUP PRACTICE,19411,52944,41486,36640,36242
M89019,HOBS MOAT MEDICAL CENTRE,10457,45890,36469,32411,30235
M89020,TANWORTH LANE SURGERY,6632,52882,40470,35472,35879
M89021,COVENTRY ROAD PRACTICE,3673,42805,34312,31185,28261
M89023,YEW TREE MEDICAL CENTRE,7569,50587,40637,36130,34837
M89024,GRAFTON ROAD SURGERY,2822,42012,34174,31487,28774
M89026,THE CASTLE PRACTICE,11617,38638,32374,30373,26837
M89027,GREEN LANE SURGERY,6023,35455,30546,28105,24075
M89028,MONKSPATH SURGERY,12163,60790,45216,40060,38416
M89030,ARDEN MEDICAL CENTRE,4498,58706,44769,40614,40480
M89601,THE JACEY PRACTICE,9409,53395,41316,37207,35884
M89602,CHESTER ROAD SURGERY,3420,36858,31064,29069,25507
M89606,BLOSSOMFIELD SURGERY,2249,52613,40990,36318,35275
M89608,HAMPTON SURGERY,2871,50940,41385,36751,36804
M89609,THE VILLAGE SURGERY,4052,56888,43194,39608,38177
M91003,SINA HEALTH CENTRE,6769,38516,31725,28919,25874
M91004,ST PETER'S SURGERY,9016,35260,28423,25639,22427
M91006,PARKSIDE MEDICAL PRACTICE,3522,37374,30353,28605,25448
M91007,ST JOHN'S MEDICAL CENTRE,10483,39371,32445,29726,26896
M91008,LITTLE LONDON SURGERY,8497,36742,30448,26507,22948
M91009,STREETS CORNER SURGERY,5628,40189,32764,30182,27450
M91010,PORTLAND MEDICAL PRACTICE,8730,44025,35491,31759,30679
M91011,THE LIMES MEDICAL CENTRE,6933,42932,34690,30449,27918
M91013,LOCKFIELD SURGERY,12898,36560,29772,27081,23687
M91014,BRACE STREET HEALTH CENTRE,2963,36397,29889,26269,22732
M91015,LICHFIELD ST SURGERY,8236,40976,33154,29358,26437
M91016,NEW INVENTION HEALTH CENTRE,6197,37713,30823,28399,25359
M91017,NORTHGATE MEDICAL CENTRE,9774,43772,35448,31777,30428
M91018,SADDLERS HEALTH CENTRE,3344,38315,31037,27734,24622
M91019,RUSHALL MEDICAL CENTRE,14127,38866,32568,29367,26917
M91020,SYCAMORE HOUSE MEDICAL CENTRE,4146,46388,37165,32314,30517
M91021,LOCKSTOWN PRACTICE,4964,36726,29726,27208,23818
M91022,HARDEN SURGERY,2594,35017,28680,25895,22822
M91024,DR NAMBISAN SURGERY,2597,39296,32949,29773,27343
M91025,DARLASTON HEALTH CENTRE,3379,35355,28276,25663,21864
M91026,DARLASTON FAMILY PRACTICE,2722,35222,28220,25547,21731
M91028,BERKLEY PRACTICE,4199,35274,28194,26149,22503
M91029,MOSSLEY & DUDLEY FIELDS MEDICAL PRACTICE,3416,34927,29197,26627,22488
M91032,COLLINGWOOD FAMILY PRACTICE,5231,42964,34062,31026,28726
M91033,WILLENHALL MEDICAL CENTRE,3921,36763,29712,27152,23746
M91034,BLOXWICH MEDICAL PRACTICE,4613,35398,29403,27270,23714
M91036,LEAMORE MEDICAL CENTRE,2986,34941,28552,25831,22699
M91602,KHAN MEDICAL PRACTICE,1879,34731,28469,26510,23013
M91604,FIELD ROAD SURGERY,3986,34919,28865,26833,23345
M91609,NEW ROAD MEDICAL CENTRE,1794,37391,30369,28654,25465
M91610,FISHER STREET SURGERY,2430,37212,30056,27276,23840
M91611,BEECHDALE CENTRE,2711,33303,26673,25472,21531
M91612,ST MARY'S SURGERY,2696,34835,28776,26693,23155
M91613,SAI MEDICAL CENTRE,3457,35103,28215,25201,21789
M91614,STROUD PRACTICE,4465,36237,29229,27389,24207
M91616,PLECK HEALTH CENTRE,7608,35743,28568,25763,22167
M91619,BROADWAY MEDICAL CENTRE,3486,39313,32497,27975,25037
M91621,PALFREY HEALTH CENTRE,4183,35714,29129,25410,21701
M91623,LOWER FARM HEALTH CENTRE,2046,36529,30678,28146,24853
M91624,MOXLEY MEDICAL CENTRE,3230,35555,28206,25505,21901
M91625,DR VASUDEVAM-NAIR,3272,36188,29340,25935,22504
M91626,HOLLAND PARK SURGERY,3848,37329,30236,28560,25332
M91628,BRACE STREET HC- KUMAR,2486,37284,30470,26717,23301
M91629,DR AS SURI'S PRACTICE,4416,34692,27808,25489,21906
M91637,BLACKWOOD HEALTH CENTRE,3534,51474,39367,35965,33864
M91639,WALSALL WOOD HEALTH CENTRE,1883,38752,31717,29385,26505
M91640,ROUGH HAY SURGERY,3261,35271,28115,25760,21909
M91641,DR ALI SURGERY,4012,35318,28612,25480,21612
M91642,QUESLETT MEDICAL CENTRE,1261,42714,33995,30921,28306
M91643,KINGFISHER PRACTICE,4719,36569,29269,26952,23529
M91647,PILLAI,4992,35147,29132,26966,23365
M91650,ALL SAINTS SURGERY,4755,35530,29475,27259,23785
M91654,HIGH STREET SURGERY,2549,39314,32894,29720,27248
M91655,COALPOOL SURGERY,4060,35053,28605,25784,22710
M91659,BRACE STREET HEALTH CENTRE,2029,35506,29384,25777,21923
